parcela,arvore,Estrato,dap,h,vtcc
8,7,3,12.38225457,20.2,0.116406057
8,8,3,12.22309963,19.6,0.110292049
8,9,3,12.38225457,16.4,0.095246226
8,10,3,10.82253613,18.8,0.083808838
8,11,3,18.93943823,22.6,0.294118909
8,12,3,7.671268257,13.1,0.030499269
8,13,3,17.22056484,23.2,0.251111015
8,14,3,12.09577567,20.5,0.112863073
8,15,3,8.339719018,16.9,0.045780877
8,16,3,5.156620156,10.55979278,0.011529354
8,17,3,7.321127382,14.12564757,0.029971762
8,18,3,10.18591636,18.05719612,0.071731079
8,19,3,7.671268257,14.65432359,0.033975478
8,20,3,14.41943784,22.22367315,0.171136247
8,21,3,8.276057041,15.53590617,0.041599375
8,22,3,6.493521678,12.8227429,0.021670864
8,23,3,11.87295875,19.95247037,0.106090342
8,24,3,17.76169165,24.12823983,0.276793897
8,25,3,10.94986008,18.95400059,0.086394763
8,26,3,15.72450838,23.11276338,0.210011082
8,27,3,16.74310001,23.67724396,0.242577456
8,28,3,12.63690248,20.70830555,0.123993737
8,29,3,12.76422644,20.82807188,0.127115773
8,30,3,17.57070572,24.05232245,0.270266847
8,31,3,15.21521256,22.78796632,0.194435271
8,32,3,16.64760705,23.62914479,0.239449632
8,33,3,15.85183233,23.18952965,0.213981714
8,34,3,15.24704355,22.80909733,0.195394024
8,35,3,17.31605781,23.94489308,0.261640796
8,36,3,15.75633937,23.13212119,0.21100093
8,37,3,16.87042397,23.73982464,0.246770455
8,38,3,12.35042358,20.43234804,0.117112478
8,39,3,11.14084602,19.16822746,0.090293226
8,40,3,7.066479473,13.73273322,0.027245527
8,41,3,6.652676621,13.0791198,0.023142722
8,42,3,10.72704316,18.6990267,0.081963842
8,43,3,11.4591559,19.51640626,0.096995948
8,44,3,12.89155039,20.94606502,0.130276672
8,45,3,15.69267739,23.09329475,0.209023121
8,46,3,11.26816997,19.30882888,0.09294359
8,47,3,9.294648677,16.93024371,0.056512555
8,48,3,11.33183195,19.37846464,0.094284149
8,49,3,6.143380803,12.24896114,0.018636104
8,50,3,14.89690267,22.57056092,0.184959227
8,51,3,16.07464925,23.31960386,0.221001422
8,52,3,9.931268449,17.74407571,0.067175206
8,53,3,18.81211427,24.4744696,0.313466596
8,54,3,15.62901541,23.05402502,0.207052888
8,55,3,16.32929716,23.4616106,0.229131649
8,56,3,18.30281846,24.32167281,0.295533759
8,57,3,14.48309982,22.27136558,0.172951546
8,58,3,17.44338176,23.99949436,0.265942595
8,59,3,17.60253671,24.06525241,0.271351342
8,60,3,16.2338042,23.40918926,0.226069601
8,61,3,10.98169107,18.98998213,0.087038072
8,62,3,18.43014241,24.36253181,0.29999201
8,63,3,16.93408594,23.77045003,0.24887646
8,64,3,14.96056465,22.6149286,0.186838052
8,65,3,12.60507149,20.6780869,0.123219329
8,66,3,7.352958371,14.17426315,0.030323471
8,67,3,8.244226052,15.49050451,0.041175482
8,68,3,15.85183233,23.18952965,0.213981714
8,69,3,17.18873385,23.88851859,0.25736209
8,70,3,15.02422663,22.65885298,0.188725124
8,71,3,11.07718404,19.0972618,0.088983448
8,72,3,12.98704336,21.03339621,0.1326727
8,73,3,14.32394488,22.15130333,0.168429597
8,74,3,13.30535324,21.31729656,0.140814881
8,75,3,15.91549431,23.22724783,0.215978191
8,76,3,8.880845825,16.37748096,0.050137087
8,77,3,6.366197724,12.61564654,0.020535188
8,78,3,14.51493081,22.29504556,0.173862437
8,79,3,11.39549393,19.4476571,0.09563494
8,80,3,16.71126902,23.66132173,0.241533221
8,81,3,10.21774735,18.09583746,0.072312252
8,82,3,18.11183252,24.25705957,0.288880079
8,83,3,17.18873385,23.88851859,0.25736209
8,84,3,13.36901522,21.37274673,0.14247175
8,85,3,20.05352283,24.72805206,0.358074435
8,86,3,8.403380995,15.71640456,0.043320294
8,87,3,15.75633937,23.13212119,0.21100093
8,88,3,15.27887454,22.8301175,0.196354776
9,1,3,10.85436712,20.1,0.089887884
9,2,3,14.35577587,21.3,0.162888977
9,3,3,8.403380995,15.2,0.041949192
9,4,3,9.581127574,17.7,0.062536736
9,5,3,14.61042378,20.8,0.164692348
9,6,3,12.98704336,20.7,0.130647658
9,7,3,15.27887454,21.1,0.182009405
9,8,3,10.18591636,19.2,0.07609622
9,9,3,11.26816997,20,0.096144212
9,10,3,10.6315502,19,0.081811741
9,11,3,13.17802929,21.7,0.140618253
9,12,3,20.34000173,23.2,0.346078859
9,13,3,15.56535343,22.8,0.203251465
9,14,3,14.06929697,22.7,0.166585996
9,15,3,17.53887473,23,0.257971577
9,16,3,14.2602829,22.10250265,0.166636099
9,17,3,12.95521237,21.00439664,0.131871618
9,18,3,16.29746617,23.44424765,0.228109224
9,19,3,13.05070533,21.09106288,0.134282064
9,20,3,8.594366927,15.98382739,0.045977981
9,21,3,18.49380439,24.38229636,0.302227605
9,22,3,11.17267701,19.20354405,0.090951968
9,23,3,11.50371929,19.56426691,0.097954723
9,24,3,9.485634608,17.17904795,0.059602408
9,25,3,18.78028328,24.46575099,0.312338313
9,26,3,11.20450799,19.23874982,0.091613278
9,27,3,14.73774773,22.45770229,0.180298596
9,28,3,12.54140952,20.61731714,0.12167786
9,29,3,16.42479013,23.51303452,0.23220927
9,30,3,13.81464906,21.74848553,0.154330674
9,31,3,9.45380362,17.13785764,0.059080956
9,32,3,14.76957872,22.48049567,0.181226532
9,33,3,9.358310654,17.01362176,0.057532146
9,34,3,9.45380362,17.13785764,0.059080956
9,35,3,14.57859279,22.34207303,0.17569067
9,36,3,8.626197916,16.02800998,0.046429859
9,37,3,7.989578143,15.12330155,0.037875218
9,38,3,9.135493733,16.71985915,0.054008839
9,39,3,10.98169107,18.98998213,0.087038072
9,40,3,10.40873328,18.32535817,0.07585381
9,41,3,8.658028904,16.07208174,0.046884294
9,42,3,6.46169069,12.77113505,0.021383476
9,43,3,16.90225496,23.75519275,0.247822673
9,44,3,15.31070553,22.85102686,0.19731752
9,45,3,6.238873769,12.40677697,0.019436315
9,46,3,5.029296202,10.33407783,0.01076097
9,47,3,6.493521678,12.8227429,0.021670864
9,48,3,13.78281807,21.72236741,0.15346863
9,49,3,16.17014222,23.37368757,0.224037002
9,50,3,15.91549431,23.22724783,0.215978191
9,51,3,9.772113506,17.54477364,0.064412216
9,52,3,21.74056523,24.80247299,0.41958461
9,53,3,14.76957872,22.48049567,0.181226532
9,54,3,17.57070572,24.05232245,0.270266847
9,55,3,14.38760686,22.1996607,0.170231851
9,56,3,15.56535343,23.01431199,0.205090295
9,57,3,22.69549488,24.70662102,0.454119813
9,58,3,13.05070533,21.09106288,0.134282064
9,59,3,12.44591655,20.5253313,0.119384075
9,60,3,18.39831142,24.3524833,0.298875813
9,61,3,10.98169107,18.98998213,0.087038072
9,62,3,14.16478994,22.02847045,0.163962374
9,63,3,14.32394488,22.15130333,0.168429597
9,64,3,17.28422682,23.9309657,0.26056893
9,65,3,8.849014836,16.33418498,0.049664703
9,66,3,13.68732511,21.64334808,0.150896222
9,67,3,15.05605762,22.68064894,0.189671735
9,68,3,13.52817016,21.50943272,0.146654932
9,69,3,16.29746617,23.44424765,0.228109224
9,70,3,14.16478994,22.02847045,0.163962374
9,71,3,10.44056427,18.36322374,0.076453152
9,72,3,12.63690248,20.70830555,0.123993737
9,73,3,11.68197282,19.75353734,0.101839689
9,74,3,14.64225476,22.38865721,0.177527465
9,75,3,14.48309982,22.27136558,0.172951546
9,76,3,17.0614099,23.83037091,0.253107105
9,77,3,10.12225438,17.97958097,0.070576524
9,78,3,8.498873961,15.85061469,0.044637669
9,79,3,19.73521294,24.67910053,0.346542348
9,80,3,13.01887434,21.06228496,0.133476183
9,81,3,11.23633898,19.27384476,0.092277152
9,82,3,17.69802967,24.10337734,0.2746129
9,83,3,16.55211408,23.5800482,0.236336587
9,84,3,14.35577587,22.17553743,0.169329633
9,85,3,14.32394488,22.15130333,0.168429597
9,86,3,13.4326772,21.4277536,0.144138011
9,87,3,12.25493062,20.33836735,0.114863159
10,1,2,14.8332407,22.5,0.182887219
10,2,2,12.15943765,21.4,0.118824905
10,3,2,16.83859298,22.2,0.230502637
10,4,2,13.94197301,19,0.137925542
10,5,2,7.002817496,12.7,0.024833459
10,6,2,9.421972631,17.4,0.05956236
10,7,2,11.4591559,18,0.089730062
10,8,2,13.94197301,21.6,0.156050406
10,9,2,15.18338157,22.7,0.192932623
10,10,2,15.97915629,20,0.188455384
10,11,2,14.00563499,20,0.146184527
10,12,2,17.53887473,21.7,0.243919945
10,13,2,16.4884521,22.7,0.226154083
10,14,2,16.83859298,18,0.188363409
10,15,2,17.41155077,22.4,0.24798421
10,16,2,15.31070553,22.85102686,0.19731752
10,17,2,18.58929735,24.41111199,0.305588827
10,18,2,20.27633975,24.75572405,0.366173611
10,19,2,14.32394488,22.15130333,0.168429597
10,20,2,10.02676141,17.86232705,0.068864175
10,21,2,18.27098747,24.311181,0.294421957
10,22,2,11.36366294,19.41311628,0.094958267
10,23,2,7.575775291,14.51146912,0.032854017
10,24,2,6.143380803,12.24896114,0.018636104
10,25,2,16.32929716,23.4616106,0.229131649
10,26,2,11.07718404,19.0972618,0.088983448
10,27,2,11.20450799,19.23874982,0.091613278
10,28,2,14.76957872,22.48049567,0.181226532
10,29,2,18.1754945,24.27904062,0.29109336
10,30,2,19.19408614,24.57044861,0.327075185
10,31,2,13.94197301,21.85184978,0.157801585
10,32,2,14.45126883,22.24757478,0.172042814
10,33,2,12.44591655,20.5253313,0.119384075
10,34,2,16.52028309,23.56346102,0.235302232
10,35,2,13.1461983,21.17673169,0.136714044
10,36,2,4.83831027,9.992180653,0.009669201
10,37,2,7.161972439,13.88090729,0.028249709
10,38,2,5.825070917,11.71570473,0.016114868
10,39,2,16.29746617,23.44424765,0.228109224
10,40,2,10.72704316,18.6990267,0.081963842
10,41,2,16.55211408,23.5800482,0.236336587
10,42,2,9.89943746,17.70443695,0.066617413
10,43,2,12.12760666,20.21150823,0.111898871
10,44,2,14.13295895,22.0035714,0.163075561
10,45,2,16.01098728,23.28299392,0.218986678
10,46,2,14.80140971,22.50317822,0.18215657
10,47,2,15.75633937,23.13212119,0.21100093
10,48,2,14.70591674,22.43479809,0.179372769
10,49,2,13.59183214,21.56333134,0.14834451
10,50,2,6.620845633,13.02806607,0.022843678
10,51,2,11.61831085,19.68633972,0.100443056
10,52,2,11.04535305,19.06161274,0.088332415
10,53,2,14.00563499,21.90286695,0.159550606
10,54,2,11.49098689,19.5506146,0.097680278
10,55,2,13.11436731,21.14828625,0.135900999
10,56,2,14.06929697,21.95344083,0.161308613
10,57,2,9.549296586,17.2610961,0.060653091
10,58,2,7.894085177,14.98377182,0.03667909
10,59,2,9.772113506,17.54477364,0.064412216
10,60,2,10.82253613,18.80896617,0.083847316
10,61,2,14.8332407,22.52574995,0.183088702
10,62,2,12.98704336,21.03339621,0.1326727
10,63,2,10.40873328,18.32535817,0.07585381
10,64,2,14.29211389,22.1269584,0.167531751
10,65,2,18.14366351,24.26810551,0.289986134
10,66,2,4.774648293,9.877328329,0.009321249
10,67,2,8.75352187,16.20363207,0.048262959
10,68,2,8.212395064,15.44499203,0.040754121
10,69,2,13.36901522,21.37274673,0.14247175
10,70,2,16.17014222,23.37368757,0.224037002
10,71,2,15.3743675,22.89251309,0.199248954
11,1,3,11.52281788,21.1,0.105683405
11,2,3,14.03746598,21.4,0.156706686
11,3,3,9.135493733,15.2,0.049274401
11,4,3,15.59718442,22.4,0.200605728
11,5,3,11.68197282,20.1,0.103558624
11,6,3,10.6315502,18.7,0.080567845
11,7,3,15.40619849,22.4,0.195899783
11,8,3,11.26816997,20.3,0.097532135
11,9,3,14.8332407,21.7,0.176623175
11,10,3,12.09577567,19.8,0.109150729
11,11,3,10.15408537,20,0.078670305
11,12,3,15.18338157,22.7,0.192932623
11,13,3,12.92338138,22.6,0.140832759
11,14,3,15.53352245,23.8,0.210992361
11,15,3,14.32394488,23,0.174637387
11,16,3,14.13295895,22.0035714,0.163075561
11,17,3,14.8332407,22.52574995,0.183088702
11,18,3,11.65014183,19.71999394,0.101140104
11,19,3,14.2602829,22.10250265,0.166636099
11,20,3,14.38760686,22.1996607,0.170231851
11,21,3,14.19662092,22.05325868,0.164851405
11,22,3,8.689859893,16.11604267,0.047341288
11,23,3,15.43802948,22.93355602,0.201188267
11,24,3,10.9180291,18.91790822,0.085754032
11,25,3,15.75633937,23.13212119,0.21100093
11,26,3,15.59718442,23.03422392,0.206070633
11,27,3,14.00563499,21.90286695,0.159550606
11,28,3,8.817183847,16.29077816,0.049194888
11,29,3,9.89943746,17.70443695,0.066617413
11,30,3,12.09577567,20.17951638,0.111164034
11,31,3,8.53070495,15.89512975,0.045081888
11,32,3,14.51493081,22.29504556,0.173862437
11,33,3,9.294648677,16.93024371,0.056512555
11,34,3,14.41943784,22.22367315,0.171136247
11,35,3,13.4326772,21.4277536,0.144138011
11,36,3,12.15943765,20.24338924,0.112636205
11,37,3,13.56000115,21.53643744,0.147498561
11,38,3,15.18338157,22.7667245,0.193478523
11,39,3,15.69267739,23.09329475,0.209023121
11,40,3,13.30535324,21.31729656,0.140814881
11,41,3,16.96591693,23.78559649,0.249931806
11,42,3,16.04281826,23.3013543,0.219993147
11,43,3,8.498873961,15.85061469,0.044637669
11,44,3,16.17014222,23.37368757,0.224037002
11,45,3,12.0321137,20.11520022,0.109701864
11,46,3,11.26816997,19.30882888,0.09294359
11,47,3,15.50169146,22.97415565,0.203135401
11,48,3,8.021409132,15.1695898,0.038278941
11,49,3,11.65014183,19.71999394,0.101140104
11,50,3,13.68732511,21.64334808,0.150896222
11,51,3,11.33183195,19.37846464,0.094284149
11,52,3,12.79605742,20.8577364,0.127902364
11,53,3,16.07464925,23.31960386,0.221001422
11,54,3,12.63690248,20.70830555,0.123993737
11,55,3,15.97915629,23.26452272,0.217982024
11,56,3,11.10901503,19.13280005,0.089637052
11,57,3,7.034648485,13.68312021,0.026915616
11,58,3,11.65014183,19.71999394,0.101140104
11,59,3,14.96056465,22.6149286,0.186838052
11,60,3,14.51493081,22.29504556,0.173862437
11,61,3,12.76422644,20.82807188,0.127115773
11,62,3,11.39549393,19.4476571,0.09563494
11,63,3,10.18591636,18.05719612,0.071731079
11,64,3,17.47521275,24.01286762,0.267021579
11,65,3,6.270704758,12.4591606,0.019707601
11,66,3,12.98704336,21.03339621,0.1326727
11,67,3,10.94986008,18.95400059,0.086394763
11,68,3,18.08000154,24.24590281,0.287775206
11,69,3,16.99774792,23.80063212,0.250988702
11,70,3,13.36901522,21.37274673,0.14247175
11,71,3,16.61577606,23.61289009,0.238410296
11,72,3,17.18873385,23.88851859,0.25736209
11,73,3,8.435211984,15.7612521,0.043756874
11,74,3,12.22309963,20.30681881,0.114118352
11,75,3,10.72704316,18.6990267,0.081963842
11,76,3,14.22845191,22.07793608,0.165742649
11,77,3,11.17267701,19.20354405,0.090951968
11,78,3,15.34253651,22.87182539,0.198282249
11,79,3,14.5467618,22.31861471,0.17477548
11,80,3,14.64225476,22.38865721,0.177527465
11,81,3,13.62366313,21.59011441,0.149192773
11,82,3,15.31070553,22.85102686,0.19731752
11,83,3,12.54140952,20.61731714,0.12167786
11,84,3,10.44056427,18.36322374,0.076453152
11,85,3,13.62366313,21.59011441,0.149192773
11,86,3,17.66619868,24.09077985,0.273524379
11,87,3,10.18591636,18.05719612,0.071731079
11,88,3,19.25774811,24.58489356,0.329354852
11,89,3,11.49098689,19.5506146,0.097680278
11,90,3,13.56000115,21.53643744,0.147498561
11,91,3,13.36901522,21.37274673,0.14247175
11,92,3,12.09577567,20.17951638,0.111164034
11,93,3,16.17014222,23.37368757,0.224037002
11,94,3,7.034648485,13.68312021,0.026915616
11,95,3,13.81464906,21.74848553,0.154330674
11,96,3,10.28140932,18.17278766,0.073482389
12,1,3,13.81464906,22.9,0.162189232
12,2,3,12.95521237,23,0.143912007
12,3,3,12.98704336,23,0.144594059
12,4,3,13.59183214,23.4,0.160489211
12,5,3,12.47774754,21.8,0.127137292
12,6,3,14.35577587,22.8,0.173917503
12,7,3,4.870141259,9.3,0.00913828
12,8,3,16.71126902,24.5,0.249769315
12,9,3,14.70591674,23.9,0.190636587
12,10,3,15.11971959,24,0.201916632
12,11,3,5.665915974,10.3,0.013495952
12,12,3,15.62901541,23.7,0.212634983
12,13,3,13.71915609,24,0.167429785
12,14,3,11.84112777,21.5,0.113412218
12,15,3,14.92873366,23.7,0.194659758
12,16,3,5.697746963,11.49929908,0.015168381
12,17,3,14.06929697,21.95344083,0.161308613
12,18,3,14.5467618,22.31861471,0.17477548
12,19,3,15.24704355,22.80909733,0.195394024
12,20,3,15.02422663,22.65885298,0.188725124
12,21,3,5.188451145,10.61594445,0.011726585
12,22,3,15.91549431,23.22724783,0.215978191
12,23,3,11.14084602,19.16822746,0.090293226
12,24,3,13.65549412,21.61678666,0.150043345
12,25,3,11.77746579,19.85350257,0.103953643
12,26,3,12.25493062,20.33836735,0.114863159
12,27,3,13.62366313,21.59011441,0.149192773
12,28,3,14.06929697,21.95344083,0.161308613
12,29,3,14.32394488,22.15130333,0.168429597
12,30,3,5.220282133,10.67198531,0.011925884
12,31,3,14.13295895,22.0035714,0.163075561
12,32,3,15.27887454,22.8301175,0.196354776
12,33,3,14.8332407,22.52574995,0.183088702
12,34,3,14.67408575,22.41178306,0.178449056
12,35,3,14.64225476,22.38865721,0.177527465
12,36,3,13.17802929,21.20506632,0.13752947
12,37,3,14.32394488,22.15130333,0.168429597
12,38,3,6.620845633,13.02806607,0.022843678
12,39,3,14.73774773,22.45770229,0.180298596
12,40,3,13.46450819,21.4550908,0.144974653
12,41,3,10.31324031,18.21109653,0.074071351
12,42,3,12.41408556,20.4944477,0.118624407
12,43,3,12.41408556,20.4944477,0.118624407
12,44,3,12.66873347,20.73841337,0.124770589
12,45,3,13.40084621,21.40030557,0.143303709
12,46,3,13.49633917,21.48231717,0.145813628
12,47,3,15.34253651,22.87182539,0.198282249
12,48,3,11.55464887,19.61869881,0.099056579
12,49,3,14.96056465,22.6149286,0.186838052
12,50,3,15.31070553,22.85102686,0.19731752
12,51,3,13.33718423,21.34507705,0.141642139
12,52,3,13.20986028,21.23329011,0.138347271
12,53,3,14.32394488,22.15130333,0.168429597
12,54,3,10.21774735,18.09583746,0.072312252
12,55,3,14.16478994,22.02847045,0.163962374
12,56,3,10.88619811,18.88170503,0.085115879
12,57,3,12.70056446,20.76841037,0.125549882
12,58,3,16.4884521,23.54676301,0.234269555
12,59,3,5.092958179,10.44715695,0.011141068
12,60,3,13.87831104,21.8003893,0.156061593
12,61,3,12.06394469,20.14741371,0.110431697
12,62,3,12.54140952,20.61731714,0.12167786
12,63,3,10.98169107,18.98998213,0.087038072
12,64,3,14.03746598,21.9282093,0.160428489
12,65,3,14.10112796,21.97856153,0.162190972
12,66,3,12.44591655,20.5253313,0.119384075
12,67,3,11.93662073,20.01789478,0.107527411
12,68,3,14.5467618,22.31861471,0.17477548
12,69,3,13.36901522,21.37274673,0.14247175
12,70,3,15.78817035,23.15136817,0.211992657
12,71,3,15.91549431,23.22724783,0.215978191
12,72,3,5.856901906,11.76952909,0.016356981
12,73,3,12.66873347,20.73841337,0.124770589
12,74,3,15.27887454,22.8301175,0.196354776
12,75,3,12.41408556,20.4944477,0.118624407
12,76,3,12.73239545,20.79829654,0.126331611
12,77,3,15.72450838,23.11276338,0.210011082
12,78,3,14.80140971,22.50317822,0.18215657
12,79,3,10.18591636,18.05719612,0.071731079
12,80,3,15.72450838,23.11276338,0.210011082
12,81,3,15.82000134,23.17050432,0.212986254
12,82,3,13.01887434,21.06228496,0.133476183
12,83,3,15.53352245,22.99428923,0.204111881
12,84,3,15.27887454,22.8301175,0.196354776
12,85,3,11.36366294,19.41311628,0.094958267
12,86,3,10.37690229,18.28738178,0.075257063
12,87,3,15.6608464,23.0737153,0.208037053
12,88,3,16.64760705,23.62914479,0.239449632
12,89,3,15.34253651,22.87182539,0.198282249
12,90,3,14.38760686,22.1996607,0.170231851
12,91,3,12.50957853,20.58676602,0.120910805
12,92,3,15.21521256,22.78796632,0.194435271
12,93,3,7.289296394,14.07692116,0.029622491
12,94,3,17.44338176,23.99949436,0.265942595
12,95,3,10.24957834,18.13436798,0.072896022
13,1,3,12.06394469,17.6,0.096957035
13,2,3,14.13295895,24,0.177295815
13,3,3,12.76422644,23.6,0.143362676
13,4,3,16.01098728,24,0.225474914
13,5,3,15.6608464,24.3,0.218670232
13,6,3,14.41943784,23.3,0.179108039
13,7,3,15.75633937,24.1,0.21949327
13,8,3,13.52817016,23.1,0.157080666
13,9,3,17.41155077,24.1,0.266076634
13,10,3,14.96056465,24,0.197841471
13,11,3,12.35042358,22.9,0.130698713
13,12,3,10.79070514,20.4,0.090151474
13,13,3,10.37690229,19.9,0.081635358
13,14,3,14.51493081,22.9,0.178401583
13,15,3,16.87042397,23.9,0.248373069
13,16,3,17.76169165,24.12823983,0.276793897
13,17,3,14.29211389,22.1269584,0.167531751
13,18,3,14.86507168,22.54821085,0.184022923
13,19,3,15.46986047,22.95391125,0.20216086
13,20,3,12.00028271,20.0828759,0.108974537
13,21,3,15.72450838,23.11276338,0.210011082
13,22,3,13.49633917,21.48231717,0.145813628
13,23,3,14.45126883,22.24757478,0.172042814
13,24,3,10.37690229,18.28738178,0.075257063
13,25,3,14.67408575,22.41178306,0.178449056
13,26,3,13.973804,21.87741378,0.15867497
13,27,3,14.48309982,22.27136558,0.172951546
13,28,3,15.34253651,22.87182539,0.198282249
13,29,3,10.31324031,18.21109653,0.074071351
13,30,3,15.31070553,22.85102686,0.19731752
13,31,3,11.17267701,19.20354405,0.090951968
13,32,3,10.44056427,18.36322374,0.076453152
13,33,3,11.17267701,19.20354405,0.090951968
13,34,3,16.55211408,23.5800482,0.236336587
13,35,3,15.91549431,23.22724783,0.215978191
13,36,3,13.71915609,21.66979868,0.151751399
13,37,3,9.45380362,17.13785764,0.059080956
13,38,3,16.29746617,23.44424765,0.228109224
13,39,3,14.64225476,22.38865721,0.177527465
13,40,3,13.52817016,21.50943272,0.146654932
13,41,3,13.17802929,21.20506632,0.13752947
13,42,3,11.65014183,19.71999394,0.101140104
13,43,3,10.50422624,18.43862239,0.077659615
13,44,3,12.38225457,20.46345328,0.117867207
13,45,3,12.66873347,20.73841337,0.124770589
13,46,3,14.8332407,22.52574995,0.183088702
13,47,3,15.62901541,23.05402502,0.207052888
13,48,3,14.00563499,21.90286695,0.159550606
13,49,3,14.19662092,22.05325868,0.164851405
13,50,3,13.87831104,21.8003893,0.156061593
13,51,3,11.17267701,19.20354405,0.090951968
13,52,3,15.11971959,22.72390837,0.191571075
13,53,3,12.5732405,20.64775743,0.122447369
13,54,3,13.36901522,21.37274673,0.14247175
13,55,3,12.89155039,20.94606502,0.130276672
13,56,3,16.36112815,23.47886273,0.230155804
13,57,3,15.40619849,22.91308997,0.20021763
13,58,3,12.50957853,20.58676602,0.120910805
13,59,3,14.38760686,22.1996607,0.170231851
