Chave_Parcela_Idade,Talhao,Parcela,Idade_meses,Area_parc,Cova,Fuste,Fila,Viva,Falha,DAP,Ht,Dom,Hd,dg,Gi,G
PR2T4-3-78,PR2T4,3,78,273.38,10,1,2,1,0,22.7,31.1,N,33.26666667,23.1994612,0.040470782,15.46247247
PR2T4-4-22,PR2T4,4,22,279.32,1,1,1,1,0,12.7,16.2,N,16.46333333,12.27538187,0.012667687,5.084393051
PR2T4-4-22,PR2T4,4,22,279.32,2,1,1,1,0,11.9,16.0,N,16.46333333,12.27538187,0.011122023,5.084393051
PR2T4-4-22,PR2T4,4,22,279.32,3,1,1,1,0,13.0,16.5,N,16.46333333,12.27538187,0.013273229,5.084393051
PR2T4-4-22,PR2T4,4,22,279.32,4,1,1,1,0,10.2,15.58,N,16.46333333,12.27538187,0.008171282,5.084393051
PR2T4-4-22,PR2T4,4,22,279.32,5,1,1,1,0,10.9,15.69,N,16.46333333,12.27538187,0.009331316,5.084393051
PR2T4-4-22,PR2T4,4,22,279.32,6,1,1,1,0,14.2,16.61,D,16.46333333,12.27538187,0.015836769,5.084393051
PR2T4-4-22,PR2T4,4,22,279.32,7,1,2,1,0,13.1,16.26,N,16.46333333,12.27538187,0.013478218,5.084393051
PR2T4-4-22,PR2T4,4,22,279.32,8,1,2,1,0,11.4,15.76,N,16.46333333,12.27538187,0.010207035,5.084393051
PR2T4-4-22,PR2T4,4,22,279.32,9,1,2,1,0,9.5,14.87,N,16.46333333,12.27538187,0.007088218,5.084393051
PR2T4-4-22,PR2T4,4,22,279.32,10,1,2,1,0,11.3,15.77,N,16.46333333,12.27538187,0.010028749,5.084393051
PR2T4-4-22,PR2T4,4,22,279.32,13,1,3,1,0,14.4,16.57,D,16.46333333,12.27538187,0.016286016,5.084393051
PR2T4-4-22,PR2T4,4,22,279.32,22,1,4,1,0,13.6,16.21,D,16.46333333,12.27538187,0.014526724,5.084393051
PR2T4-4-32,PR2T4,4,32,279.32,1,1,1,1,0,14.8,20.9,N,21.3601675,14.47891884,0.017203361,6.484146236
PR2T4-4-32,PR2T4,4,32,279.32,2,1,1,1,0,14.8,20.1,N,21.3601675,14.47891884,0.017203361,6.484146236
PR2T4-4-32,PR2T4,4,32,279.32,3,1,1,1,0,15.7,20.5,N,21.3601675,14.47891884,0.019359279,6.484146236
PR2T4-4-32,PR2T4,4,32,279.32,4,1,1,1,0,12.2,19.66972461,N,21.3601675,14.47891884,0.011689866,6.484146236
PR2T4-4-32,PR2T4,4,32,279.32,5,1,1,1,0,12.8,19.98264003,N,21.3601675,14.47891884,0.012867964,6.484146236
PR2T4-4-32,PR2T4,4,32,279.32,6,1,1,1,0,17.0,21.5390849,D,21.3601675,14.47891884,0.022698007,6.484146236
PR2T4-4-32,PR2T4,4,32,279.32,7,1,2,1,0,16.0,21.23955226,D,21.3601675,14.47891884,0.020106193,6.484146236
PR2T4-4-32,PR2T4,4,32,279.32,8,1,2,1,0,13.7,20.3979958,N,21.3601675,14.47891884,0.014741138,6.484146236
PR2T4-4-32,PR2T4,4,32,279.32,9,1,2,1,0,11.1,19.00780483,N,21.3601675,14.47891884,0.009676891,6.484146236
PR2T4-4-32,PR2T4,4,32,279.32,10,1,2,1,0,13.8,20.44059002,N,21.3601675,14.47891884,0.014957123,6.484146236
PR2T4-4-32,PR2T4,4,32,279.32,13,1,3,1,0,16.2,21.30186534,D,21.3601675,14.47891884,0.020611989,6.484146236
PR2T4-4-44,PR2T4,4,44,279.32,1,1,1,1,0,16.7,22.7,N,24.38209604,15.98808932,0.021903969,7.187551666
PR2T4-4-44,PR2T4,4,44,279.32,2,1,1,1,0,16.2,23.3,N,24.38209604,15.98808932,0.020611989,7.187551666
PR2T4-4-44,PR2T4,4,44,279.32,3,1,1,1,0,18.0,23.7,D,24.38209604,15.98808932,0.0254469,7.187551666
PR2T4-4-44,PR2T4,4,44,279.32,4,1,1,1,0,14.3,22.18318975,N,24.38209604,15.98808932,0.016060607,7.187551666
PR2T4-4-44,PR2T4,4,44,279.32,5,1,1,1,0,13.6,21.67832377,N,24.38209604,15.98808932,0.014526724,7.187551666
PR2T4-4-44,PR2T4,4,44,279.32,6,1,1,1,0,18.8,24.77568233,D,24.38209604,15.98808932,0.027759113,7.187551666
PR2T4-4-44,PR2T4,4,44,279.32,7,1,2,1,0,18.6,24.67060579,D,24.38209604,15.98808932,0.027171635,7.187551666
PR2T4-4-44,PR2T4,4,44,279.32,8,1,2,1,0,15.4,22.89322922,N,24.38209604,15.98808932,0.018626503,7.187551666
PR2T4-4-44,PR2T4,4,44,279.32,9,1,2,1,0,11.3,19.59763138,N,24.38209604,15.98808932,0.010028749,7.187551666
PR2T4-4-44,PR2T4,4,44,279.32,10,1,2,1,0,15.4,22.89322922,N,24.38209604,15.98808932,0.018626503,7.187551666
PR2T4-4-57,PR2T4,4,57,279.32,1,1,1,1,0,17.3,24.1,N,24.96666667,17.0304807,0.023506182,8.970865511
PR2T4-4-57,PR2T4,4,57,279.32,2,1,1,1,0,17.3,24.3,N,24.96666667,17.0304807,0.023506182,8.970865511
PR2T4-4-57,PR2T4,4,57,279.32,3,1,1,1,0,18.7,24.6,N,24.96666667,17.0304807,0.027464588,8.970865511
PR2T4-4-57,PR2T4,4,57,279.32,4,1,1,1,0,15.3,22.8,N,24.96666667,17.0304807,0.018385386,8.970865511
PR2T4-4-57,PR2T4,4,57,279.32,5,1,1,1,0,14.2,22.2,N,24.96666667,17.0304807,0.015836769,8.970865511
PR2T4-4-57,PR2T4,4,57,279.32,6,1,1,1,0,19.9,25.2,D,24.96666667,17.0304807,0.031102553,8.970865511
PR2T4-4-57,PR2T4,4,57,279.32,7,1,2,1,0,19.4,25.0,D,24.96666667,17.0304807,0.029559245,8.970865511
PR2T4-4-57,PR2T4,4,57,279.32,8,1,2,1,0,16.7,23.6,N,24.96666667,17.0304807,0.021903969,8.970865511
PR2T4-4-57,PR2T4,4,57,279.32,9,1,2,1,0,11.5,20.5,N,24.96666667,17.0304807,0.010386891,8.970865511
PR2T4-4-57,PR2T4,4,57,279.32,10,1,2,1,0,16.3,23.4,N,24.96666667,17.0304807,0.020867244,8.970865511
PR2T4-4-57,PR2T4,4,57,279.32,15,1,3,1,0,18.9,24.7,D,24.96666667,17.0304807,0.028055208,8.970865511
PR2T4-4-66,PR2T4,4,66,279.32,1,1,1,1,0,18.2,26.6,N,27.33333333,17.67512376,0.026015529,9.662854942
PR2T4-4-66,PR2T4,4,66,279.32,2,1,1,1,0,17.8,26.1,N,27.33333333,17.67512376,0.024884555,9.662854942
PR2T4-4-66,PR2T4,4,66,279.32,3,1,1,1,0,19.3,26.1,N,27.33333333,17.67512376,0.029255296,9.662854942
PR2T4-4-66,PR2T4,4,66,279.32,4,1,1,1,0,16.0,25.0,N,27.33333333,17.67512376,0.020106193,9.662854942
PR2T4-4-66,PR2T4,4,66,279.32,5,1,1,1,0,14.7,24.3,N,27.33333333,17.67512376,0.016971669,9.662854942
PR2T4-4-66,PR2T4,4,66,279.32,6,1,1,1,0,20.2,27.4,D,27.33333333,17.67512376,0.032047387,9.662854942
PR2T4-4-66,PR2T4,4,66,279.32,7,1,2,1,0,20.4,27.5,D,27.33333333,17.67512376,0.03268513,9.662854942
PR2T4-4-66,PR2T4,4,66,279.32,8,1,2,1,0,17.4,25.8,N,27.33333333,17.67512376,0.023778715,9.662854942
PR2T4-4-66,PR2T4,4,66,279.32,9,1,2,1,0,11.7,22.5,N,27.33333333,17.67512376,0.010751315,9.662854942
PR2T4-4-66,PR2T4,4,66,279.32,10,1,2,1,0,17.2,25.7,N,27.33333333,17.67512376,0.023235219,9.662854942
PR2T4-4-66,PR2T4,4,66,279.32,15,1,3,1,0,19.6,27.1,D,27.33333333,17.67512376,0.030171856,9.662854942
PR2T4-4-78,PR2T4,4,78,279.32,1,1,1,1,0,18.5,28.3,N,28.86666667,18.11560101,0.026880252,9.227697346
PR2T4-4-78,PR2T4,4,78,279.32,2,1,1,1,0,18.7,27.4,N,28.86666667,18.11560101,0.027464588,9.227697346
PR2T4-4-78,PR2T4,4,78,279.32,3,1,1,1,0,19.9,28.0,D,28.86666667,18.11560101,0.031102553,9.227697346
PR2T4-4-78,PR2T4,4,78,279.32,4,1,1,1,0,16.2,26.5,N,28.86666667,18.11560101,0.020611989,9.227697346
PR2T4-4-78,PR2T4,4,78,279.32,5,1,1,1,0,14.7,25.4,N,28.86666667,18.11560101,0.016971669,9.227697346
PR2T4-4-78,PR2T4,4,78,279.32,6,2,1,1,0,21.4,29.3,D,28.86666667,18.11560101,0.035968094,9.227697346
PR2T4-4-78,PR2T4,4,78,279.32,7,1,2,1,0,21.3,29.3,D,28.86666667,18.11560101,0.035632729,9.227697346
PR2T4-4-78,PR2T4,4,78,279.32,8,1,2,1,0,18.8,28.0,N,28.86666667,18.11560101,0.027759113,9.227697346
PR2T4-4-78,PR2T4,4,78,279.32,9,1,2,1,0,11.7,22.7,N,28.86666667,18.11560101,0.010751315,9.227697346
PR2T4-4-78,PR2T4,4,78,279.32,10,1,2,1,0,17.7,27.4,N,28.86666667,18.11560101,0.024605739,9.227697346
PR2T4-5-22,PR2T4,5,22,274.7,1,1,1,1,0,11.0,16.6,N,16.41333333,12.6106016,0.009503318,5.001445239
PR2T4-5-22,PR2T4,5,22,274.7,2,1,1,1,0,11.7,16.0,N,16.41333333,12.6106016,0.010751315,5.001445239
PR2T4-5-22,PR2T4,5,22,274.7,3,1,1,1,0,10.0,16.0,N,16.41333333,12.6106016,0.007853982,5.001445239
PR2T4-5-22,PR2T4,5,22,274.7,4,1,1,1,0,14.0,16.18,D,16.41333333,12.6106016,0.015393804,5.001445239
PR2T4-5-22,PR2T4,5,22,274.7,5,1,1,1,0,12.9,16.29,N,16.41333333,12.6106016,0.013069811,5.001445239
PR2T4-5-22,PR2T4,5,22,274.7,6,1,1,1,0,12.8,16.28,N,16.41333333,12.6106016,0.012867964,5.001445239
PR2T4-5-22,PR2T4,5,22,274.7,7,1,1,1,0,14.7,16.52,D,16.41333333,12.6106016,0.016971669,5.001445239
PR2T4-5-22,PR2T4,5,22,274.7,8,1,2,1,0,12.3,16.32,N,16.41333333,12.6106016,0.011882289,5.001445239
PR2T4-5-22,PR2T4,5,22,274.7,9,1,2,1,0,11.2,15.7,N,16.41333333,12.6106016,0.009852035,5.001445239
PR2T4-5-22,PR2T4,5,22,274.7,10,1,2,1,0,12.5,16.29,N,16.41333333,12.6106016,0.012271846,5.001445239
PR2T4-5-22,PR2T4,5,22,274.7,23,1,4,1,0,14.7,16.54,D,16.41333333,12.6106016,0.016971669,5.001445239
PR2T4-5-32,PR2T4,5,32,274.7,1,1,1,1,0,13.6,21.7,N,23.12967346,15.76532444,0.014526724,7.816813173
PR2T4-5-32,PR2T4,5,32,274.7,2,1,1,1,0,14.3,21.9,N,23.12967346,15.76532444,0.016060607,7.816813173
PR2T4-5-32,PR2T4,5,32,274.7,3,1,1,1,0,12.4,21.9,N,23.12967346,15.76532444,0.012076282,7.816813173
PR2T4-5-32,PR2T4,5,32,274.7,4,1,1,1,0,17.6,22.95132572,D,23.12967346,15.76532444,0.024328494,7.816813173
PR2T4-5-32,PR2T4,5,32,274.7,5,1,1,1,0,16.9,22.71460005,N,23.12967346,15.76532444,0.022431757,7.816813173
PR2T4-5-32,PR2T4,5,32,274.7,6,1,1,1,0,16.1,22.42205975,N,23.12967346,15.76532444,0.020358306,7.816813173
PR2T4-5-32,PR2T4,5,32,274.7,7,1,1,1,0,18.1,23.11158976,D,23.12967346,15.76532444,0.025730429,7.816813173
PR2T4-5-32,PR2T4,5,32,274.7,8,1,2,1,0,16.6,22.60793942,N,23.12967346,15.76532444,0.021642432,7.816813173
PR2T4-5-32,PR2T4,5,32,274.7,9,1,2,1,0,11.4,19.85318069,N,23.12967346,15.76532444,0.010207035,7.816813173
PR2T4-5-32,PR2T4,5,32,274.7,10,1,2,1,0,15.8,22.30510594,N,23.12967346,15.76532444,0.01960668,7.816813173
PR2T4-5-32,PR2T4,5,32,274.7,23,1,4,1,0,18.8,23.3261049,D,23.12967346,15.76532444,0.027759113,7.816813173
PR2T4-5-44,PR2T4,5,44,274.7,1,1,1,1,0,15.0,27.1,N,25.627419,17.8035811,0.017671459,10.87494834
PR2T4-5-44,PR2T4,5,44,274.7,2,1,1,1,0,16.1,27.1,N,25.627419,17.8035811,0.020358306,10.87494834
PR2T4-5-44,PR2T4,5,44,274.7,3,1,1,1,0,13.0,23.18758256,N,25.627419,17.8035811,0.013273229,10.87494834
PR2T4-5-44,PR2T4,5,44,274.7,4,1,1,1,0,19.9,25.35003177,N,25.627419,17.8035811,0.031102553,10.87494834
PR2T4-5-44,PR2T4,5,44,274.7,5,1,1,1,0,19.8,25.29797834,N,25.627419,17.8035811,0.03079075,10.87494834
PR2T4-5-44,PR2T4,5,44,274.7,6,1,1,1,0,18.1,24.40644598,N,25.627419,17.8035811,0.025730429,10.87494834
PR2T4-5-44,PR2T4,5,44,274.7,7,1,1,1,0,20.3,25.55810094,D,25.627419,17.8035811,0.032365473,10.87494834
PR2T4-5-44,PR2T4,5,44,274.7,8,1,2,1,0,18.5,24.61795516,N,25.627419,17.8035811,0.026880252,10.87494834
PR2T4-5-44,PR2T4,5,44,274.7,9,1,2,1,0,11.4,19.85318069,N,25.627419,17.8035811,0.010207035,10.87494834
PR2T4-5-44,PR2T4,5,44,274.7,10,1,2,1,0,17.6,24.1394279,N,25.627419,17.8035811,0.024328494,10.87494834
PR2T4-5-44,PR2T4,5,44,274.7,14,1,2,1,0,20.2,25.50609966,D,25.627419,17.8035811,0.032047387,10.87494834
PR2T4-5-44,PR2T4,5,44,274.7,23,1,4,1,0,20.8,25.81805641,D,25.627419,17.8035811,0.033979466,10.87494834
PR2T4-5-57,PR2T4,5,57,274.7,1,1,1,1,0,15.6,28.1,N,32.4,19.446165,0.01911345,12.9741944
PR2T4-5-57,PR2T4,5,57,274.7,2,1,1,1,0,17.6,27.6,N,32.4,19.446165,0.024328494,12.9741944
PR2T4-5-57,PR2T4,5,57,274.7,3,1,1,1,0,13.1,24.6,N,32.4,19.446165,0.013478218,12.9741944
PR2T4-5-57,PR2T4,5,57,274.7,4,1,1,1,0,22.2,31.8,N,32.4,19.446165,0.038707563,12.9741944
PR2T4-5-57,PR2T4,5,57,274.7,5,1,1,1,0,21.4,31.3,N,32.4,19.446165,0.035968094,12.9741944
PR2T4-5-57,PR2T4,5,57,274.7,6,1,1,1,0,19.1,29.6,N,32.4,19.446165,0.02865211,12.9741944
PR2T4-5-57,PR2T4,5,57,274.7,7,1,1,1,0,22.8,32.2,D,32.4,19.446165,0.040828138,12.9741944
PR2T4-5-57,PR2T4,5,57,274.7,8,1,2,1,0,20.0,30.3,N,32.4,19.446165,0.031415927,12.9741944
PR2T4-5-57,PR2T4,5,57,274.7,9,1,2,1,0,11.4,23.7,N,32.4,19.446165,0.010207035,12.9741944
PR2T4-5-57,PR2T4,5,57,274.7,10,1,2,1,0,18.9,29.5,N,32.4,19.446165,0.028055208,12.9741944
PR2T4-5-57,PR2T4,5,57,274.7,14,1,2,1,0,23.2,32.4,D,32.4,19.446165,0.042273271,12.9741944
PR2T4-5-57,PR2T4,5,57,274.7,23,1,4,1,0,23.5,32.6,D,32.4,19.446165,0.043373614,12.9741944
PR2T4-5-66,PR2T4,5,66,274.7,1,1,1,1,0,16.3,30.4,N,32.8,20.07436176,0.020867244,13.82598115
PR2T4-5-66,PR2T4,5,66,274.7,2,1,1,1,0,17.7,30.7,N,32.8,20.07436176,0.024605739,13.82598115
PR2T4-5-66,PR2T4,5,66,274.7,3,1,1,1,0,13.2,25.0,N,32.8,20.07436176,0.013684778,13.82598115
PR2T4-5-66,PR2T4,5,66,274.7,4,1,1,1,0,22.2,31.9,N,32.8,20.07436176,0.038707563,13.82598115
PR2T4-5-66,PR2T4,5,66,274.7,5,1,1,1,0,22.7,32.1,N,32.8,20.07436176,0.040470782,13.82598115
PR2T4-5-66,PR2T4,5,66,274.7,6,1,1,1,0,19.2,30.3,N,32.8,20.07436176,0.028952918,13.82598115
PR2T4-5-66,PR2T4,5,66,274.7,7,1,1,1,0,23.4,32.5,D,32.8,20.07436176,0.043005262,13.82598115
PR2T4-5-66,PR2T4,5,66,274.7,8,1,2,1,0,21.7,31.6,N,32.8,20.07436176,0.036983614,13.82598115
PR2T4-5-66,PR2T4,5,66,274.7,9,1,2,1,0,11.4,25.4,N,32.8,20.07436176,0.010207035,13.82598115
PR2T4-5-66,PR2T4,5,66,274.7,10,1,2,1,0,19.4,30.4,N,32.8,20.07436176,0.029559245,13.82598115
PR2T4-5-66,PR2T4,5,66,274.7,14,1,2,1,0,24.2,32.9,D,32.8,20.07436176,0.045996058,13.82598115
PR2T4-5-66,PR2T4,5,66,274.7,23,1,4,1,0,24.4,33.0,D,32.8,20.07436176,0.046759465,13.82598115
PR2T4-5-78,PR2T4,5,78,274.7,1,2,1,1,0,16.4,28.9,N,35.73333333,20.93199306,0.021124069,15.03258375
PR2T4-5-78,PR2T4,5,78,274.7,2,0,1,1,0,18.1,32.5,N,35.73333333,20.93199306,0.025730429,15.03258375
PR2T4-5-78,PR2T4,5,78,274.7,3,1,1,1,0,14.1,26.8,N,35.73333333,20.93199306,0.015614501,15.03258375
PR2T4-5-78,PR2T4,5,78,274.7,4,1,1,1,0,22.9,34.0,N,35.73333333,20.93199306,0.041187065,15.03258375
PR2T4-5-78,PR2T4,5,78,274.7,5,1,1,1,0,24.0,35.0,N,35.73333333,20.93199306,0.045238934,15.03258375
PR2T4-5-78,PR2T4,5,78,274.7,6,1,1,1,0,19.2,31.5,N,35.73333333,20.93199306,0.028952918,15.03258375
PR2T4-5-78,PR2T4,5,78,274.7,7,1,1,1,0,24.6,35.3,D,35.73333333,20.93199306,0.047529155,15.03258375
PR2T4-5-78,PR2T4,5,78,274.7,8,1,2,1,0,23.3,34.6,N,35.73333333,20.93199306,0.042638481,15.03258375
PR2T4-5-78,PR2T4,5,78,274.7,9,1,2,1,0,11.5,25.4,N,35.73333333,20.93199306,0.010386891,15.03258375
PR2T4-5-78,PR2T4,5,78,274.7,10,1,2,1,0,19.4,31.9,N,35.73333333,20.93199306,0.029559245,15.03258375
PR2T4-5-78,PR2T4,5,78,274.7,14,1,2,1,0,26.2,36.1,D,35.73333333,20.93199306,0.053912872,15.03258375
PR2T4-5-78,PR2T4,5,78,274.7,23,1,4,1,0,25.5,35.8,D,35.73333333,20.93199306,0.051070516,15.03258375
PR2T5-1-22,PR2T5,1,22,300.27,1,1,1,1,0,10.0,14.5,N,16.35666667,12.20573636,0.007853982,4.676136213
PR2T5-1-22,PR2T5,1,22,300.27,2,1,1,1,0,12.6,16.5,N,16.35666667,12.20573636,0.012468981,4.676136213
PR2T5-1-22,PR2T5,1,22,300.27,3,1,1,1,0,13.6,16.8,D,16.35666667,12.20573636,0.014526724,4.676136213
PR2T5-1-22,PR2T5,1,22,300.27,4,1,1,1,0,11.5,15.53,N,16.35666667,12.20573636,0.010386891,4.676136213
PR2T5-1-22,PR2T5,1,22,300.27,5,1,1,1,0,10.4,15.4,N,16.35666667,12.20573636,0.008494867,4.676136213
PR2T5-1-22,PR2T5,1,22,300.27,6,1,1,1,0,11.2,15.5,N,16.35666667,12.20573636,0.009852035,4.676136213
PR2T5-1-22,PR2T5,1,22,300.27,7,1,1,1,0,10.8,15.46,N,16.35666667,12.20573636,0.009160884,4.676136213
PR2T5-1-22,PR2T5,1,22,300.27,8,1,2,1,0,13.0,16.0,N,16.35666667,12.20573636,0.013273229,4.676136213
PR2T5-1-22,PR2T5,1,22,300.27,9,1,2,1,0,11.7,15.54,N,16.35666667,12.20573636,0.010751315,4.676136213
PR2T5-1-22,PR2T5,1,22,300.27,10,1,2,1,0,13.1,15.99,N,16.35666667,12.20573636,0.013478218,4.676136213
PR2T5-1-22,PR2T5,1,22,300.27,23,1,4,1,0,13.4,15.97,D,16.35666667,12.20573636,0.014102609,4.676136213
PR2T5-1-22,PR2T5,1,22,300.27,27,1,4,1,0,14.3,16.3,D,16.35666667,12.20573636,0.016060607,4.676136213
PR2T5-1-32,PR2T5,1,32,300.27,1,1,1,1,0,11.8,20.1,N,21.77136716,15.0853933,0.010935884,6.547626491
PR2T5-1-32,PR2T5,1,32,300.27,2,1,1,1,0,15.2,20.7,N,21.77136716,15.0853933,0.018145839,6.547626491
PR2T5-1-32,PR2T5,1,32,300.27,3,1,1,1,0,17.1,21.3,D,21.77136716,15.0853933,0.022965828,6.547626491
PR2T5-1-32,PR2T5,1,32,300.27,4,1,1,1,0,13.7,20.5454239,N,21.77136716,15.0853933,0.014741138,6.547626491
PR2T5-1-32,PR2T5,1,32,300.27,5,1,1,1,0,13.1,20.24785907,N,21.77136716,15.0853933,0.013478218,6.547626491
PR2T5-1-32,PR2T5,1,32,300.27,6,1,1,1,0,14.3,20.8165762,N,21.77136716,15.0853933,0.016060607,6.547626491
PR2T5-1-32,PR2T5,1,32,300.27,7,1,1,1,0,12.1,19.68346707,N,21.77136716,15.0853933,0.011499015,6.547626491
PR2T5-1-32,PR2T5,1,32,300.27,8,1,2,1,0,16.5,21.6389142,N,21.77136716,15.0853933,0.021382465,6.547626491
PR2T5-1-32,PR2T5,1,32,300.27,9,1,2,1,0,15.2,21.1813604,N,21.77136716,15.0853933,0.018145839,6.547626491
PR2T5-1-32,PR2T5,1,32,300.27,10,1,2,1,0,17.2,21.8599876,D,21.77136716,15.0853933,0.023235219,6.547626491
PR2T5-1-32,PR2T5,1,32,300.27,27,1,4,1,0,18.2,22.15411388,D,21.77136716,15.0853933,0.026015529,6.547626491
PR2T5-1-44,PR2T5,1,44,300.27,1,1,1,1,0,12.4,20.68075039,N,24.91321975,16.65893154,0.012076282,7.984815937
PR2T5-1-44,PR2T5,1,44,300.27,2,1,1,1,0,15.9,23.19161037,N,24.91321975,16.65893154,0.019855651,7.984815937
PR2T5-1-44,PR2T5,1,44,300.27,3,1,1,1,0,19.5,25.14168091,D,24.91321975,16.65893154,0.029864765,7.984815937
PR2T5-1-44,PR2T5,1,44,300.27,4,1,1,1,0,14.2,22.11398237,N,24.91321975,16.65893154,0.015836769,7.984815937
PR2T5-1-44,PR2T5,1,44,300.27,5,1,1,1,0,14.8,21.7,N,24.91321975,16.65893154,0.017203361,7.984815937
PR2T5-1-44,PR2T5,1,44,300.27,6,1,1,1,0,16.4,22.7,N,24.91321975,16.65893154,0.021124069,7.984815937
PR2T5-1-44,PR2T5,1,44,300.27,7,1,1,1,0,12.9,21.11894223,N,24.91321975,16.65893154,0.013069811,7.984815937
PR2T5-1-44,PR2T5,1,44,300.27,8,1,2,1,0,19.4,24.3,D,24.91321975,16.65893154,0.029559245,7.984815937
PR2T5-1-44,PR2T5,1,44,300.27,9,1,2,1,0,16.4,23.47919595,N,24.91321975,16.65893154,0.021124069,7.984815937
PR2T5-1-44,PR2T5,1,44,300.27,10,1,2,1,0,19.3,25.03733187,N,24.91321975,16.65893154,0.029255296,7.984815937
PR2T5-1-44,PR2T5,1,44,300.27,27,1,4,1,0,19.8,25.29797834,D,24.91321975,16.65893154,0.03079075,7.984815937
PR2T5-1-57,PR2T5,1,57,300.27,1,1,1,1,0,12.5,23.4,N,28.4,17.69049565,0.012271846,9.004313863
PR2T5-1-57,PR2T5,1,57,300.27,2,1,1,1,0,16.3,25.7,N,28.4,17.69049565,0.020867244,9.004313863
PR2T5-1-57,PR2T5,1,57,300.27,3,1,1,1,0,21.4,28.5,D,28.4,17.69049565,0.035968094,9.004313863
PR2T5-1-57,PR2T5,1,57,300.27,4,1,1,1,0,14.7,24.7,N,28.4,17.69049565,0.016971669,9.004313863
PR2T5-1-57,PR2T5,1,57,300.27,5,1,1,1,0,15.5,26.3,N,28.4,17.69049565,0.018869191,9.004313863
PR2T5-1-57,PR2T5,1,57,300.27,6,1,1,1,0,17.4,26.3,N,28.4,17.69049565,0.023778715,9.004313863
PR2T5-1-57,PR2T5,1,57,300.27,7,1,1,1,0,13.0,23.7,N,28.4,17.69049565,0.013273229,9.004313863
PR2T5-1-57,PR2T5,1,57,300.27,8,1,2,1,0,21.7,28.1,D,28.4,17.69049565,0.036983614,9.004313863
PR2T5-1-57,PR2T5,1,57,300.27,9,1,2,1,0,17.0,26.0,N,28.4,17.69049565,0.022698007,9.004313863
PR2T5-1-57,PR2T5,1,57,300.27,10,1,2,1,0,20.2,27.8,N,28.4,17.69049565,0.032047387,9.004313863
PR2T5-1-57,PR2T5,1,57,300.27,27,1,4,1,0,21.6,28.6,D,28.4,17.69049565,0.036643537,9.004313863
PR2T5-1-66,PR2T5,1,66,300.27,1,1,1,1,0,12.9,24.6,N,29.7,18.30817006,0.013069811,9.644073202
PR2T5-1-66,PR2T5,1,66,300.27,2,1,1,1,0,16.4,26.6,N,29.7,18.30817006,0.021124069,9.644073202
PR2T5-1-66,PR2T5,1,66,300.27,3,1,1,1,0,21.6,29.6,D,29.7,18.30817006,0.036643537,9.644073202
PR2T5-1-66,PR2T5,1,66,300.27,4,1,1,1,0,14.7,25.6,N,29.7,18.30817006,0.016971669,9.644073202
PR2T5-1-66,PR2T5,1,66,300.27,5,1,1,1,0,16.7,27.4,N,29.7,18.30817006,0.021903969,9.644073202
PR2T5-1-66,PR2T5,1,66,300.27,6,1,1,1,0,18.2,28.6,N,29.7,18.30817006,0.026015529,9.644073202
PR2T5-1-66,PR2T5,1,66,300.27,7,1,1,1,0,14.1,25.3,N,29.7,18.30817006,0.015614501,9.644073202
PR2T5-1-66,PR2T5,1,66,300.27,8,1,2,1,0,23.4,29.5,D,29.7,18.30817006,0.043005262,9.644073202
PR2T5-1-66,PR2T5,1,66,300.27,9,1,2,1,0,17.4,27.2,N,29.7,18.30817006,0.023778715,9.644073202
PR2T5-1-66,PR2T5,1,66,300.27,10,1,2,1,0,20.2,28.8,N,29.7,18.30817006,0.032047387,9.644073202
PR2T5-1-66,PR2T5,1,66,300.27,27,1,4,1,0,22.4,30.0,D,29.7,18.30817006,0.039408138,9.644073202
PR2T5-1-78,PR2T5,1,78,300.27,1,1,1,1,0,13.0,25.3,N,31.83333333,18.97174933,0.013273229,10.3558411
PR2T5-1-78,PR2T5,1,78,300.27,2,1,1,1,0,16.6,28.1,N,31.83333333,18.97174933,0.021642432,10.3558411
PR2T5-1-78,PR2T5,1,78,300.27,3,1,1,1,0,23.7,31.3,D,31.83333333,18.97174933,0.044115029,10.3558411
PR2T5-1-78,PR2T5,1,78,300.27,4,1,1,1,0,14.7,26.6,N,31.83333333,18.97174933,0.016971669,10.3558411
PR2T5-1-78,PR2T5,1,78,300.27,5,1,1,1,0,17.2,28.6,N,31.83333333,18.97174933,0.023235219,10.3558411
PR2T5-1-78,PR2T5,1,78,300.27,6,1,1,1,0,19.1,31.3,N,31.83333333,18.97174933,0.02865211,10.3558411
PR2T5-1-78,PR2T5,1,78,300.27,7,1,1,1,0,14.5,26.6,N,31.83333333,18.97174933,0.016512996,10.3558411
PR2T5-1-78,PR2T5,1,78,300.27,8,1,2,1,0,24.8,32.7,D,31.83333333,18.97174933,0.048305129,10.3558411
PR2T5-1-78,PR2T5,1,78,300.27,9,1,2,1,0,18.0,28.9,N,31.83333333,18.97174933,0.0254469,10.3558411
PR2T5-1-78,PR2T5,1,78,300.27,10,1,2,1,0,20.4,30.3,N,31.83333333,18.97174933,0.03268513,10.3558411
PR2T5-1-78,PR2T5,1,78,300.27,27,1,4,1,0,22.6,31.5,D,31.83333333,18.97174933,0.040114997,10.3558411
PR2T5-2-22,PR2T5,2,22,255.49,1,1,1,1,0,9.6,12.6,N,12.82,9.499808611,0.007238229,3.051675646
PR2T5-2-22,PR2T5,2,22,255.49,2,1,1,1,0,9.3,12.7,N,12.82,9.499808611,0.006792909,3.051675646
